text,label
"After a long day, I decided to focus on fitness right now.",sports
"Honestly, After a long day, I decided to focus on fitness as usual.",sports
I really like swimming,sports
"Basically, I have always been interested in stadium these days.",sports
"Well, Sometimes I cannot imagine my life without stadium for me.",sports
"Well, Why do people love basketball? as usual.",sports
"Well, I often use player in my life every day.",sports
"Before going to sleep, I remembered match right now.",sports
"Basically, This is my player these days.",sports
People often underestimate how important match is for me.,sports
"Actually, Why do people love match?",sports
"Well, I have a football these days.",sports
"Honestly, Have you ever tried player? for me.",sports
"Honestly, After a long day, I decided to focus on running",sports
"Well, Why do people love player? right now.",sports
People often underestimate how important basketball is every day.,sports
"After a long day, I decided to focus on training as usual.",sports
"Basically, Do you like stadium?",sports
"Basically, I love player right now.",sports
"Well, I want to try player soon",sports
"To be honest, I see the swimming every day.",sports
"To be honest, This is my match",sports
"Basically, What do you think about training? for me.",sports
"Actually, After a long day, I decided to focus on fitness right now.",sports
"Honestly, Do you like player?",sports
"Honestly, Before going to sleep, I remembered coach as usual.",sports
"Basically, In my opinion, match plays a big role in our life as usual.",sports
"Honestly, Where can I find gym? right now.",sports
"Actually, I saw training yesterday as usual.",sports
"Even though I was busy, I still thought about player every day.",sports
"Honestly, coach is very important to me",sports
"To be honest, I want to try stadium soon these days.",sports
"Basically, Sometimes I cannot imagine my life without swimming in my opinion.",sports
"Basically, People often underestimate how important tennis is every day.",sports
Why do people love football? every day.,sports
"To be honest, While working, I realized how important gym is in my opinion.",sports
"Actually, In my opinion, fitness plays a big role in our life as usual.",sports
"Well, I have a gym in my opinion.",sports
"To be honest, Sometimes I cannot imagine my life without tennis for me.",sports
"You know, People often underestimate how important gym is for me.",sports
"Before going to sleep, I remembered match as usual.",sports
What do you think about gym? in my opinion.,sports
Yesterday I was thinking about gym and its importance these days.,sports
"Basically, Even though I was busy, I still thought about player",sports
I really like training,sports
"Honestly, I have always been interested in basketball every day.",sports
"Basically, I have always been interested in football in my opinion.",sports
Where can I find fitness?,sports
"Actually, I really like fitness in my opinion.",sports
Have you ever tried training? for me.,sports
"Well, Why do people love football?",sports
"Actually, Do you like training? for me.",sports
"To be honest, Where can I find swimming? in my opinion.",sports
"You know, This is my coach as usual.",sports
"Honestly, I like running every day.",sports
I like training,sports
I have always been interested in player right now.,sports
I often use player in my life right now.,sports
match is very important to me in my opinion.,sports
"To be honest, I often use swimming in my life in my opinion.",sports
People often underestimate how important match is every day.,sports
I like coach every day.,sports
Sometimes I cannot imagine my life without basketball,sports
"Well, Even though I was busy, I still thought about tennis as usual.",sports
"After a long day, I decided to focus on training",sports
"Actually, I want to try running soon in my opinion.",sports
I see the gym as usual.,sports
"You know, I want to try stadium soon as usual.",sports
"You know, I have always been interested in fitness these days.",sports
"Basically, I love gym these days.",sports
"You know, This is my basketball right now.",sports
"Basically, Where can I find swimming? every day.",sports
"Basically, Yesterday I was thinking about basketball and its importance these days.",sports
I really like basketball,sports
"Basically, Do you like gym? in my opinion.",sports
"You know, fitness is very important to me right now.",sports
"Basically, I saw swimming yesterday right now.",sports
"Well, This is my basketball for me.",sports
"To be honest, I like training",sports
"You know, basketball is very important to me right now.",sports
"Well, Before going to sleep, I remembered football as usual.",sports
"Honestly, While working, I realized how important apple is",food
"To be honest, After a long day, I decided to focus on burger for me.",food
"To be honest, I see the meat every day.",food
"Actually, Sometimes I cannot imagine my life without apple for me.",food
"You know, In my opinion, rice plays a big role in our life right now.",food
"Honestly, Yesterday I was thinking about soup and its importance these days.",food
"Actually, While working, I realized how important rice is these days.",food
"Honestly, In my opinion, meat plays a big role in our life right now.",food
I have always been interested in burger right now.,food
"In my opinion, bread plays a big role in our life every day.",food
"You know, I love burger",food
"Even though I was busy, I still thought about soup right now.",food
Where can I find coffee? in my opinion.,food
"Actually, People often underestimate how important bread is in my opinion.",food
"You know, I saw bread yesterday for me.",food
"Actually, I see the salad every day.",food
"Actually, Before going to sleep, I remembered soup",food
"You know, This is my bread in my opinion.",food
"To be honest, What do you think about cake? for me.",food
"Well, coffee is very important to me",food
"To be honest, I saw salad yesterday",food
I often use pasta in my life for me.,food
I have a chicken for me.,food
"Honestly, Even though I was busy, I still thought about pasta as usual.",food
"To be honest, Have you ever tried pizza? these days.",food
"You know, I have a soup these days.",food
"To be honest, Why do people love bread? for me.",food
"Basically, pizza is very important to me these days.",food
"While working, I realized how important salad is right now.",food
"To be honest, This is my apple in my opinion.",food
"Well, Yesterday I was thinking about chicken and its importance right now.",food
"To be honest, I saw cake yesterday",food
Have you ever tried burger? right now.,food
"To be honest, While working, I realized how important chicken is for me.",food
"Basically, I want to try coffee soon every day.",food
"To be honest, Before going to sleep, I remembered burger every day.",food
"Honestly, I have always been interested in cake as usual.",food
"Actually, I have a rice for me.",food
"Honestly, I have always been interested in pasta in my opinion.",food
"Basically, Even though I was busy, I still thought about chicken in my opinion.",food
I love salad,food
"You know, I love burger every day.",food
What do you think about pasta? for me.,food
"You know, After a long day, I decided to focus on meat these days.",food
"After a long day, I decided to focus on burger as usual.",food
"Actually, Have you ever tried meat? in my opinion.",food
"Actually, Even though I was busy, I still thought about apple as usual.",food
"Actually, Before going to sleep, I remembered coffee every day.",food
"To be honest, In my opinion, rice plays a big role in our life these days.",food
"To be honest, In my opinion, soup plays a big role in our life right now.",food
"Before going to sleep, I remembered soup",food
I see the apple every day.,food
"To be honest, What do you think about cake?",food
"Well, apple is very important to me every day.",food
People often underestimate how important burger is right now.,food
"Actually, Have you ever tried rice? in my opinion.",food
"Actually, This is my salad for me.",food
"Honestly, Do you like chicken? as usual.",food
This is my soup these days.,food
I often use cake in my life for me.,food
"You know, Have you ever tried soup? as usual.",food
This is my soup for me.,food
Do you like rice? in my opinion.,food
What do you think about salad?,food
"Honestly, Where can I find cake?",food
People often underestimate how important bread is right now.,food
"Basically, I see the salad as usual.",food
"Well, I often use rice in my life right now.",food
"You know, Even though I was busy, I still thought about burger",food
People often underestimate how important cake is right now.,food
"Basically, I see the pasta",food
"Before going to sleep, I remembered cake",food
I saw rice yesterday,food
"Honestly, Why do people love pasta? every day.",food
"You know, I see the coffee right now.",food
"Basically, I saw burger yesterday",food
"You know, I love rice",food
"After a long day, I decided to focus on soup",food
Yesterday I was thinking about coffee and its importance these days.,food
"To be honest, I often use coffee in my life for me.",food
"You know, I have a chicken every day.",food
"Basically, I have always been interested in pasta these days.",food
"Well, I have a bread right now.",food
"Basically, Before going to sleep, I remembered soup for me.",food
"Well, In my opinion, pasta plays a big role in our life",food
"You know, I like cake right now.",food
"You know, I have a chicken in my opinion.",food
"Well, While working, I realized how important bread is",food
"Basically, Yesterday I was thinking about meat and its importance as usual.",food
"To be honest, What do you think about pasta? these days.",food
"In my opinion, salad plays a big role in our life",food
"Well, chicken is very important to me as usual.",food
Where can I find meat? these days.,food
"To be honest, I saw soup yesterday every day.",food
People often underestimate how important apple is these days.,food
"Basically, Where can I find soup? as usual.",food
"You know, I like chicken for me.",food
I really like coffee as usual.,food
I want to try coffee soon as usual.,food
I love burger every day.,food
"Well, Even though I was busy, I still thought about salad right now.",food
"Actually, Even though I was busy, I still thought about soup as usual.",food
"You know, I love coffee",food
I often use pizza in my life these days.,food
I often use bread in my life in my opinion.,food
"Basically, Do you like apple? for me.",food
I see the chicken in my opinion.,food
"Actually, I want to try meat soon every day.",food
"Well, Have you ever tried burger? right now.",food
"Basically, I like pasta",food
"Basically, Do you like chicken? in my opinion.",food
"While working, I realized how important cake is these days.",food
"Actually, Have you ever tried apple? every day.",food
"You know, Yesterday I was thinking about coffee and its importance",food
"You know, I saw cake yesterday every day.",food
Do you like apple? every day.,food
I often use coffee in my life as usual.,food
Why do people love soup?,food
I want to try chicken soon for me.,food
I often use coffee in my life every day.,food
"To be honest, Why do people love pasta? every day.",food
"You know, Before going to sleep, I remembered meat for me.",food
"Well, I saw cake yesterday as usual.",food
"To be honest, Do you like coffee?",food
"Well, This is my coffee",food
I like rice right now.,food
"Basically, Have you ever tried pasta?",food
"Honestly, Why do people love apple? as usual.",food
"Actually, In my opinion, apple plays a big role in our life these days.",food
I want to try pizza soon these days.,food
I have a pasta right now.,food
"Honestly, People often underestimate how important bread is",food
I want to try coffee soon,food
"To be honest, After a long day, I decided to focus on pizza in my opinion.",food
"Well, What do you think about burger? these days.",food
"Well, In my opinion, coffee plays a big role in our life",food
"To be honest, Where can I find pizza? in my opinion.",food
"Honestly, Even though I was busy, I still thought about burger these days.",food
"To be honest, Why do people love coffee?",food
"To be honest, Before going to sleep, I remembered rice these days.",food
"Actually, I have always been interested in cake as usual.",food
"Honestly, I really like pasta right now.",food
"Actually, Do you like burger? these days.",food
apple is very important to me in my opinion.,food
"Well, Even though I was busy, I still thought about cake these days.",food
This is my chicken,food
"Actually, I often use pizza in my life as usual.",food
Sometimes I cannot imagine my life without soup as usual.,food
"To be honest, I love pasta",food
"Basically, Why do people love apple? every day.",food
"Honestly, Even though I was busy, I still thought about cake",food
I love apple right now.,food
"You know, What do you think about burger? for me.",food
Why do people love chicken?,food
"To be honest, People often underestimate how important salad is right now.",food
I love pizza every day.,food
"You know, I see the pasta",food
"Well, People often underestimate how important pizza is every day.",food
I often use burger in my life every day.,food
I really like apple,food
"Basically, Why do people love pasta?",food
"To be honest, Have you ever tried cake?",food
"To be honest, I have always been interested in meat these days.",food
This is my apple in my opinion.,food
"Actually, After a long day, I decided to focus on salad as usual.",food
Do you like burger? these days.,food
"To be honest, I have a soup",food
"Actually, I want to try bread soon for me.",food
"Honestly, I love chicken for me.",food
"Honestly, coffee is very important to me these days.",food
I see the salad as usual.,food
"You know, I see the pizza these days.",food
"Actually, What do you think about pasta?",food
"Before going to sleep, I remembered apple in my opinion.",food
"To be honest, Before going to sleep, I remembered coffee every day.",food
I have always been interested in apple for me.,food
"Basically, I really like meat right now.",food
"Well, This is my salad these days.",food
Sometimes I cannot imagine my life without bread every day.,food
rice is very important to me these days.,food
"You know, In my opinion, coffee plays a big role in our life right now.",food
I have always been interested in burger these days.,food
This is my burger right now.,food
What do you think about soup? these days.,food
"Basically, Why do people love chicken? in my opinion.",food
"Basically, Where can I find cake? in my opinion.",food
"Basically, Why do people love bread? as usual.",food
"To be honest, I often use apple in my life as usual.",food
"Actually, I like pizza in my opinion.",food
I want to try bread soon for me.,food
"While working, I realized how important bread is",food
"To be honest, I love rice in my opinion.",food
"Honestly, What do you think about rice?",food
chicken is very important to me,food
"Well, What do you think about chicken? as usual.",food
"Honestly, Before going to sleep, I remembered rice for me.",food
"Actually, I saw salad yesterday in my opinion.",food
"Actually, Sometimes I cannot imagine my life without soup every day.",food
"Honestly, Have you ever tried pizza?",food
"Basically, What do you think about pasta? right now.",food
"Honestly, Sometimes I cannot imagine my life without coffee these days.",food
"Honestly, I like cake",food
"To be honest, I often use apple in my life these days.",food
"You know, In my opinion, pizza plays a big role in our life",food
I often use pasta in my life,food
"Basically, I like pizza for me.",food
"Basically, Before going to sleep, I remembered coffee every day.",food
What do you think about pasta?,food
Have you ever tried pizza?,food
"Basically, This is my coffee",food
What do you think about pizza? as usual.,food
"To be honest, While working, I realized how important apple is for me.",food
"To be honest, Before going to sleep, I remembered bread",food
"You know, I like chicken in my opinion.",food
"Basically, I have a soup every day.",food
"Well, I have always been interested in coffee",food
"Actually, I like pizza for me.",food
Sometimes I cannot imagine my life without pasta,food
"You know, While working, I realized how important burger is in my opinion.",food
"Honestly, Have you ever tried salad? in my opinion.",food
"Well, I like apple in my opinion.",food
I like meat right now.,food
"Well, Yesterday I was thinking about pasta and its importance in my opinion.",food
Sometimes I cannot imagine my life without chicken every day.,food
"Actually, I have always been interested in salad in my opinion.",food
"Actually, After a long day, I decided to focus on rice as usual.",food
"Honestly, People often underestimate how important chicken is",food
"Honestly, I love burger in my opinion.",food
"Before going to sleep, I remembered meat these days.",food
Why do people love cake? these days.,food
"Well, Even though I was busy, I still thought about apple every day.",food
I see the chicken right now.,food
"To be honest, I have a soup in my opinion.",food
"Honestly, Yesterday I was thinking about cake and its importance every day.",food
"Well, In my opinion, pasta plays a big role in our life as usual.",food
"Well, I really like coffee right now.",food
I like bread in my opinion.,food
I really like burger these days.,food
"You know, After a long day, I decided to focus on soup",food
"Basically, This is my soup",food
"You know, I really like meat right now.",food
"Actually, I like rice as usual.",food
"Well, I really like rice",food
"Basically, Sometimes I cannot imagine my life without coffee",food
"Honestly, I have a pizza for me.",food
"To be honest, I see the soup",food
"Basically, What do you think about apple?",food
"Honestly, I have a salad",food
"You know, I want to try meat soon",food
"Basically, Before going to sleep, I remembered bread as usual.",food
"Before going to sleep, I remembered chicken in my opinion.",food
"Honestly, I really like meat every day.",food
"Actually, I saw chicken yesterday as usual.",food
This is my pizza right now.,food
"You know, I like pasta every day.",food
"Well, Before going to sleep, I remembered cake in my opinion.",food
"Actually, I see the bread for me.",food
"Basically, Why do people love salad?",food
"Honestly, Sometimes I cannot imagine my life without bread these days.",food
"Honestly, This is my salad every day.",food
"Basically, I really like meat every day.",food
"Basically, Have you ever tried pizza? as usual.",food
"You know, I have always been interested in cake as usual.",food
"Actually, I see the apple",food
"Basically, People often underestimate how important rice is every day.",food
"Actually, I want to try soup soon every day.",food
"Honestly, I have a bread",food
"You know, I often use meat in my life",food
Sometimes I cannot imagine my life without pizza in my opinion.,food
"To be honest, What do you think about soup? in my opinion.",food
"Well, I see the apple right now.",food
"Actually, I often use coffee in my life",food
"Basically, Before going to sleep, I remembered coffee as usual.",food
I see the soup these days.,food
"Basically, Yesterday I was thinking about burger and its importance in my opinion.",food
"You know, Before going to sleep, I remembered rice these days.",food
"Honestly, I want to try salad soon",food
"Actually, While working, I realized how important chicken is in my opinion.",food
I have a meat,food
"To be honest, After a long day, I decided to focus on meat for me.",food
Why do people love soup? these days.,food
I saw bread yesterday as usual.,food
"Well, pasta is very important to me right now.",food
"Actually, What do you think about meat? these days.",food
"Actually, I have a cake as usual.",food
"Basically, I like soup as usual.",food
"You know, I like coffee",food
"Honestly, I love burger",food
"Actually, In my opinion, apple plays a big role in our life for me.",food
"Actually, Before going to sleep, I remembered meat",food
"Well, I really like cake",food
"Basically, After a long day, I decided to focus on burger",food
"Basically, Where can I find coffee?",food
"Honestly, Do you like pasta?",food
"Basically, Before going to sleep, I remembered cake",food
"Honestly, I often use pizza in my life",food
I often use cake in my life every day.,food
What do you think about soup?,food
I want to try burger soon,food
"To be honest, pasta is very important to me",food
"To be honest, This is my pasta",food
"Basically, People often underestimate how important rice is",food
"Basically, This is my cake these days.",food
"While working, I realized how important salad is in my opinion.",food
"Actually, What do you think about burger? every day.",food
"You know, Yesterday I was thinking about soup and its importance",food
This is my meat for me.,food
"Well, Yesterday I was thinking about bread and its importance right now.",food
I really like soup,food
"To be honest, I really like bread",food
"To be honest, I see the bread",food
"Basically, This is my chicken",food
"After a long day, I decided to focus on soup every day.",food
"Well, I see the apple as usual.",food
"To be honest, I often use soup in my life right now.",food
"To be honest, I love pasta as usual.",food
Why do people love coffee? right now.,food
People often underestimate how important salad is,food
"Actually, Even though I was busy, I still thought about apple in my opinion.",food
"Well, I see the pasta as usual.",food
I really like apple as usual.,food
"Basically, I love rice as usual.",food
"To be honest, In my opinion, soup plays a big role in our life in my opinion.",food
"To be honest, While working, I realized how important chicken is",food
"You know, People often underestimate how important chicken is",food
Where can I find chicken? for me.,food
"Honestly, In my opinion, rice plays a big role in our life",food
I love salad as usual.,food
"Basically, I see the coffee",food
Do you like pizza? for me.,food
"In my opinion, pasta plays a big role in our life in my opinion.",food
"Well, apple is very important to me",food
"Well, Why do people love rice? these days.",food
"Actually, Why do people love coffee?",food
I like pasta in my opinion.,food
"Basically, Before going to sleep, I remembered burger",food
"Well, Yesterday I was thinking about pizza and its importance",food
"You know, This is my apple",food
"You know, Do you like chicken? as usual.",food
"Basically, cake is very important to me for me.",food
"You know, While working, I realized how important pasta is for me.",food
Why do people love coffee?,food
Yesterday I was thinking about pizza and its importance,food
"Basically, Do you like coffee? in my opinion.",food
"Basically, Do you like apple?",food
"Well, Do you like salad? right now.",food
"Before going to sleep, I remembered salad these days.",food
"To be honest, I have a soup every day.",food
"Honestly, This is my salad for me.",food
"To be honest, In my opinion, rice plays a big role in our life",food
"Actually, In my opinion, salad plays a big role in our life these days.",food
"Even though I was busy, I still thought about chicken every day.",food
"Basically, I saw apple yesterday",food
"Actually, apple is very important to me as usual.",food
"Actually, In my opinion, cake plays a big role in our life as usual.",food
"To be honest, I have a salad",food
"Well, People often underestimate how important pizza is",food
People often underestimate how important soup is right now.,food
"To be honest, I want to try chicken soon for me.",food
"While working, I realized how important bread is for me.",food
"You know, Do you like burger? in my opinion.",food
Have you ever tried pasta? these days.,food
bread is very important to me in my opinion.,food
"To be honest, Yesterday I was thinking about soup and its importance these days.",food
"Honestly, I love chicken these days.",food
"Basically, I want to try salad soon as usual.",food
"Honestly, People often underestimate how important apple is in my opinion.",food
"Basically, People often underestimate how important pizza is as usual.",food
I see the coffee every day.,food
"Well, I have always been interested in meat these days.",food
"Basically, Before going to sleep, I remembered pasta every day.",food
"Honestly, After a long day, I decided to focus on chicken right now.",food
"Well, I see the rice as usual.",food
"While working, I realized how important chicken is in my opinion.",food
"Basically, Have you ever tried soup? for me.",food
"You know, I love apple right now.",food
I want to try pasta soon right now.,food
"Honestly, While working, I realized how important pizza is every day.",food
"Basically, What do you think about pasta?",food
"To be honest, Where can I find salad? as usual.",food
"You know, I like coffee for me.",food
"You know, Even though I was busy, I still thought about meat as usual.",food
"To be honest, I love bread every day.",food
"You know, After a long day, I decided to focus on bread right now.",food
"Basically, I really like coffee",food
"After a long day, I decided to focus on rice for me.",food
"Honestly, I want to try soup soon these days.",food
"Basically, I often use bread in my life these days.",food
"Well, Before going to sleep, I remembered bread these days.",food
"Honestly, After a long day, I decided to focus on pizza these days.",food
"To be honest, I see the meat",food
"To be honest, I have a burger right now.",food
"Basically, Do you like meat?",food
"Basically, This is my bread these days.",food
"Honestly, pizza is very important to me right now.",food
"Actually, burger is very important to me as usual.",food
"Well, Why do people love rice?",food
I really like salad as usual.,food
"Well, I like rice these days.",food
"Honestly, I like apple as usual.",food
Why do people love rice?,food
"Basically, I really like coffee in my opinion.",food
I have a bread as usual.,food
I like soup every day.,food
"Well, I like bread",food
"To be honest, I often use chicken in my life",food
"While working, I realized how important salad is",food
"Well, What do you think about coffee? for me.",food
"To be honest, Sometimes I cannot imagine my life without apple these days.",food
"Basically, I want to try coffee soon for me.",food
"Honestly, People often underestimate how important burger is in my opinion.",food
"Well, Sometimes I cannot imagine my life without bread",food
I saw soup yesterday as usual.,food
I want to try salad soon these days.,food
"You know, Where can I find salad?",food
"Well, Where can I find cake? for me.",food
"Honestly, People often underestimate how important apple is every day.",food
Why do people love apple? these days.,food
"Basically, This is my rice for me.",food
"Even though I was busy, I still thought about salad in my opinion.",food
Sometimes I cannot imagine my life without rice these days.,food
"Basically, After a long day, I decided to focus on chicken every day.",food
"You know, Even though I was busy, I still thought about chicken these days.",food
"Actually, I really like bread right now.",food
"To be honest, What do you think about pasta? in my opinion.",food
"You know, Before going to sleep, I remembered rice",food
"Before going to sleep, I remembered bread as usual.",food
"Basically, I like coffee every day.",food
Sometimes I cannot imagine my life without salad these days.,food
Why do people love pizza?,food
I really like rice these days.,food
"You know, I have a apple in my opinion.",food
Where can I find pasta? in my opinion.,food
Why do people love coffee? for me.,food
"You know, I really like apple for me.",food
"Honestly, I often use pasta in my life",food
"You know, I saw apple yesterday",food
"You know, I see the pizza right now.",food
I love salad for me.,food
"You know, salad is very important to me",food
"Actually, I have always been interested in pasta for me.",food
"Well, I often use rice in my life for me.",food
"Well, apple is very important to me as usual.",food
"Basically, What do you think about apple? these days.",food
Why do people love pizza? right now.,food
"Well, Before going to sleep, I remembered rice",food
"Actually, I want to try apple soon",food
What do you think about apple? every day.,food
"Basically, Where can I find salad? right now.",food
"Honestly, Where can I find rice?",food
"Well, I see the burger every day.",food
I often use chicken in my life every day.,food
"You know, bread is very important to me in my opinion.",food
I have a apple as usual.,food
"Actually, Where can I find apple?",food
"To be honest, I often use rice in my life right now.",food
"Honestly, This is my rice these days.",food
People often underestimate how important chicken is for me.,food
"You know, Do you like burger? for me.",food
"You know, Do you like coffee? these days.",food
"Basically, Have you ever tried meat? in my opinion.",food
"Honestly, This is my chicken",food
Sometimes I cannot imagine my life without rice every day.,food
I like pasta these days.,food
"Actually, Before going to sleep, I remembered meat right now.",food
I want to try apple soon for me.,food
"After a long day, I decided to focus on apple",food
"Well, After a long day, I decided to focus on salad right now.",food
"You know, I like salad",food
"Honestly, I often use coffee in my life",food
"Even though I was busy, I still thought about rice in my opinion.",food
"While working, I realized how important pasta is every day.",food
"To be honest, What do you think about bread? these days.",food
"Honestly, People often underestimate how important coffee is right now.",food
"Actually, Before going to sleep, I remembered cake these days.",food
"Well, I have a apple in my opinion.",food
"You know, While working, I realized how important meat is",food
I really like rice in my opinion.,food
"To be honest, Do you like soup?",food
"Basically, Do you like chicken? for me.",food
"Honestly, I saw pasta yesterday as usual.",food
"You know, This is my salad",food
"To be honest, Yesterday I was thinking about apple and its importance in my opinion.",food
I want to try chicken soon right now.,food
"You know, Have you ever tried meat? for me.",food
"Honestly, Why do people love cake? right now.",food
"To be honest, Sometimes I cannot imagine my life without cake these days.",food
I really like chicken in my opinion.,food
"Honestly, Do you like chicken? these days.",food
"Well, salad is very important to me right now.",food
"In my opinion, cake plays a big role in our life as usual.",food
"Honestly, Why do people love apple? these days.",food
"In my opinion, apple plays a big role in our life",food
"You know, I really like soup as usual.",food
"To be honest, apple is very important to me these days.",food
"Well, Sometimes I cannot imagine my life without soup in my opinion.",food
"Even though I was busy, I still thought about apple",food
"Well, I really like apple in my opinion.",food
"Honestly, burger is very important to me",food
"Basically, Where can I find pizza? as usual.",food
"To be honest, After a long day, I decided to focus on buy",shopping
"Basically, Sometimes I cannot imagine my life without buy",shopping
Yesterday I was thinking about discount and its importance right now.,shopping
"Honestly, I often use shop in my life",shopping
money is very important to me,shopping
I saw pay yesterday,shopping
"Well, I have a pay for me.",shopping
"Honestly, I often use mall in my life these days.",shopping
"To be honest, buy is very important to me",shopping
"Well, What do you think about price? as usual.",shopping
"After a long day, I decided to focus on store as usual.",shopping
"Honestly, Have you ever tried store? every day.",shopping
"While working, I realized how important money is right now.",shopping
"Basically, I want to try shop soon",shopping
"Basically, Before going to sleep, I remembered market",shopping
"Honestly, Sometimes I cannot imagine my life without money as usual.",shopping
"You know, I often use discount in my life",shopping
"You know, What do you think about store? for me.",shopping
"Well, I really like money in my opinion.",shopping
"To be honest, I have a shop as usual.",shopping
"Well, I see the market",shopping
"Basically, I often use sell in my life",shopping
"Actually, Even though I was busy, I still thought about store in my opinion.",shopping
"Basically, I have a pay in my opinion.",shopping
I often use buy in my life as usual.,shopping
"Actually, I want to try mall soon",shopping
"To be honest, I often use pay in my life these days.",shopping
"Basically, Do you like money? right now.",shopping
Sometimes I cannot imagine my life without money as usual.,shopping
"Actually, I often use pay in my life in my opinion.",shopping
Where can I find buy? in my opinion.,shopping
"To be honest, I have a shop right now.",shopping
"To be honest, This is my mall",shopping
"Well, Do you like price? these days.",shopping
"Honestly, After a long day, I decided to focus on discount",shopping
"Well, buy is very important to me every day.",shopping
"Actually, I want to try discount soon",shopping
"You know, Sometimes I cannot imagine my life without mall for me.",shopping
"Actually, I have always been interested in clothes every day.",shopping
"Honestly, I like cart right now.",shopping
"You know, Why do people love discount? for me.",shopping
"Basically, I see the shop",shopping
"To be honest, After a long day, I decided to focus on discount these days.",shopping
"Basically, Have you ever tried sell? in my opinion.",shopping
"Even though I was busy, I still thought about price",shopping
"Well, Yesterday I was thinking about cart and its importance right now.",shopping
"To be honest, Yesterday I was thinking about market and its importance in my opinion.",shopping
"Basically, I have a buy in my opinion.",shopping
Yesterday I was thinking about sell and its importance,shopping
"To be honest, I saw cart yesterday",shopping
"Basically, While working, I realized how important discount is",shopping
"Basically, Do you like discount?",shopping
"To be honest, I saw discount yesterday in my opinion.",shopping
"To be honest, I often use discount in my life",shopping
"Basically, Before going to sleep, I remembered shop",shopping
"You know, People often underestimate how important clothes is as usual.",shopping
"To be honest, Sometimes I cannot imagine my life without discount these days.",shopping
"Well, I have always been interested in market as usual.",shopping
"You know, I have a clothes in my opinion.",shopping
"You know, I have a pay",shopping
"To be honest, I see the store every day.",shopping
I really like pay,shopping
"You know, clothes is very important to me",shopping
"Basically, People often underestimate how important pay is",shopping
"You know, I saw discount yesterday as usual.",shopping
"You know, I love shop",shopping
"Well, After a long day, I decided to focus on sell every day.",shopping
"Well, Sometimes I cannot imagine my life without discount for me.",shopping
"To be honest, I have always been interested in store every day.",shopping
I often use market in my life as usual.,shopping
"After a long day, I decided to focus on money these days.",shopping
"Honestly, Before going to sleep, I remembered buy as usual.",shopping
"Actually, Do you like shop?",shopping
"To be honest, I like cart as usual.",shopping
"You know, I often use mall in my life",shopping
"Well, Do you like shop? as usual.",shopping
"Honestly, sell is very important to me every day.",shopping
"You know, I like shop right now.",shopping
"Actually, While working, I realized how important store is these days.",shopping
"To be honest, This is my buy",shopping
"Basically, Even though I was busy, I still thought about discount",shopping
"To be honest, I have always been interested in clothes",shopping
"Well, I have always been interested in shop these days.",shopping
"Basically, I have a store these days.",shopping
"While working, I realized how important cart is every day.",shopping
"Honestly, What do you think about sell?",shopping
"Honestly, What do you think about market? every day.",shopping
"Honestly, Why do people love price? as usual.",shopping
"Well, Yesterday I was thinking about pay and its importance for me.",shopping
"To be honest, I have a money",shopping
"Actually, Sometimes I cannot imagine my life without clothes in my opinion.",shopping
"Actually, I have always been interested in buy these days.",shopping
"Well, I often use store in my life",shopping
"You know, I saw market yesterday in my opinion.",shopping
"Even though I was busy, I still thought about market",shopping
"Basically, In my opinion, discount plays a big role in our life every day.",shopping
"Honestly, I have always been interested in store",shopping
"To be honest, Yesterday I was thinking about cart and its importance for me.",shopping
"Actually, In my opinion, store plays a big role in our life these days.",shopping
"Actually, I saw discount yesterday for me.",shopping
"Honestly, After a long day, I decided to focus on store",shopping
"Before going to sleep, I remembered money as usual.",shopping
Have you ever tried money? as usual.,shopping
"Actually, I have always been interested in market for me.",shopping
"You know, This is my market",shopping
"Actually, I have always been interested in price these days.",shopping
Have you ever tried market? right now.,shopping
"To be honest, I often use store in my life",shopping
Do you like price? these days.,shopping
"Actually, Even though I was busy, I still thought about shop",shopping
"Well, I love money",shopping
"Even though I was busy, I still thought about clothes",shopping
"Basically, I really like money these days.",shopping
"Basically, I really like clothes these days.",shopping
"Actually, market is very important to me right now.",shopping
"While working, I realized how important store is every day.",shopping
"You know, Have you ever tried buy? these days.",shopping
"To be honest, Even though I was busy, I still thought about market in my opinion.",shopping
"Basically, I have a price",shopping
What do you think about shop? as usual.,shopping
"To be honest, I really like price as usual.",shopping
I see the shop,shopping
I see the clothes for me.,shopping
"To be honest, This is my cart",shopping
"Basically, I really like market for me.",shopping
"Actually, I want to try market soon in my opinion.",shopping
"Basically, Yesterday I was thinking about sell and its importance these days.",shopping
"You know, I want to try market soon every day.",shopping
"Honestly, I have a store",shopping
"Actually, Before going to sleep, I remembered pay these days.",shopping
"You know, I really like discount for me.",shopping
Where can I find shop?,shopping
"To be honest, I saw buy yesterday right now.",shopping
"Honestly, I like sell in my opinion.",shopping
"Basically, People often underestimate how important cart is",shopping
"Basically, Where can I find sell? every day.",shopping
"Actually, I see the store for me.",shopping
"Honestly, Yesterday I was thinking about shop and its importance in my opinion.",shopping
"You know, In my opinion, store plays a big role in our life for me.",shopping
"Actually, Sometimes I cannot imagine my life without pay",shopping
"To be honest, Why do people love pay? right now.",shopping
"While working, I realized how important discount is for me.",shopping
"Actually, After a long day, I decided to focus on shop these days.",shopping
"To be honest, In my opinion, price plays a big role in our life every day.",shopping
